id,name,street,zip_code,lat,lon,geojson_feature_id
276182702,Fit Hus,,,53.4751145,9.8545055,07714715
276182703,Fun & Dance,Cuxhavener Straße 344,21149,53.4729799,9.8526521,07714715
290395951,,,,53.5219067,10.3030126,0
290829007,Niederdeutsche Wanderpaddler,,,53.5276962,10.0449707,01114132
296172296,Sportspaß,,,53.5520259,9.9354138,02203210
297691037,Soccer in Hamburg,Kieler Straße 565,22525,53.5991607,9.9166082,03309321
383279552,Club Eichenhof,,,53.4361621,9.9336343,07708709
393187184,Ausbildungsstall Jutta Perau,,,53.6801111,9.7832577,0
458869759,Tennisclub Brunsbek e.V.,,,53.5988197,10.2737375,0
599019368,Kanuclub Hanseat Hamburg V.f.W e.V.,,,53.5849291,10.0318877,04405411
610534405,Parador,,,53.6913417,10.2571015,0
778894000,Schwarzlichtviertel,Kieler Straße 571,22525,53.5996508,9.9164467,03309321
830613762,Bezirkssporthalle Sachsenweg,,,53.6418409,9.9625889,03306318
968065686,Popeye Gym,,,53.5578487,10.0359047,01107120
1103303546,urban apes Boulderquartier Hamburg,Wandsbeker Zollstraße 87-89,22041,53.5773556,10.080113,05502507
1103313345,Meridian Spa,Schaarsteinweg 6,20459,53.5463565,9.9806979,01103105
1237452186,ETV-Kanu,,,53.5739364,9.9648153,03301308
1260933083,Aikido-Dojo Seishinkan e.V.,Wandsbeker Chaussee 62a,22089,53.5657494,10.0395912,05501501
1269116641,TSG,,,53.4941727,10.2063804,06601601
1308930814,Sporthalle Querweg,,21465,53.5484558,10.2482052,0
1343923713,AMTV Rahlstedt,,,53.6020059,10.1572846,05518526
1423904063,Salon du Bloc,Eppendorfer Weg 4,20259,53.5683257,9.956588,03301307
1507341799,Sportstudio Ellerbek,Waldhofstraße 17,25474,53.6440392,9.8861244,0
1521295124,Topform,,,53.6832559,10.2485729,0
1609113135,Ninja Sportclub e.V.,Mexikoring 7,22297,53.6017272,10.0227151,04405408
1636827185,Turnhalle-HH,Osterbekstraße 90 b,22083,53.5825359,10.028698,04408419
1639036430,TSV Glinde - Tennis,,,53.5469594,10.2174747,0
1639036815,TSV Glinde - Fußball,,,53.5473148,10.2190206,0
1639036873,TSV Glinde - Tanzsportzentrum,,,53.5492271,10.219203,0
1639037654,Schützenverein Glinde,,,53.5573664,10.2187631,0
1650033226,Sportspaß Sportcenter,Holsteinischer Kamp 87,22081,53.5753117,10.0454552,04408422
1681423090,kleine Sporthalle,Alter Teichweg 200a,,53.5870799,10.0691096,04409425
1814134893,wellyou,Friedrich-Ebert-Straße 2,25421,53.6618518,9.8017198,0
1884274439,Sportspaß Sportcenter City Nord,Überseering 19-31,22297,53.6046318,10.0236862,04405408
1917155808,Schulbootshaus Kugelfang,Kugelfang 28,22297,53.6082549,9.9952439,04404407
1925325412,Tennis Club Ellerbek,Dubenhorst 7,25474,53.6599306,9.8748094,0
1965341024,,,,53.5736847,10.1642812,0
1995808225,Flying Yogi,Große Bergstraße 152,22767,53.5511453,9.9443716,02201203
2161700283,Führungsakademie der Bundeswehr,,,53.5785595,9.8574311,02209221
2279188405,fitness&friends,,,53.5875229,10.0971141,05502508
2305598074,"Wanderrudergesellschaft ""Die Wikinger"" e.V.",Veddeler Brückenstraße 3,20539,53.5297353,10.0253808,01115134
2411825282,North Gym Norderstedt,Kösliner Weg 19,22850,53.6909873,9.979402,0
2483746953,BUDOKAN Sportcenter Hamburg,Steilshooper Straße 47,22305,53.5869472,10.0484779,04410427
2598810566,East Sporting Club,,,53.5511943,9.9656414,01104111
2598810567,On Stage Training Center,Am Felde 56,22765,53.550554,9.9332054,02204213
2611122376,Hot Yoga Hamburg Süd,,,53.4675667,9.9704354,07710711
2779029237,Vital Fitness,,,53.4860602,10.2137528,06602602
2901503674,Kung Fu,,,53.5709645,9.9780344,03302311
2989461018,FLASHH,Gasstraße 18,22761,53.5631115,9.9130305,02205216
3029381936,TSG Sportforum,Billwerder Billdeich 607,21033,53.4969656,10.1831836,06602602
3218445043,Bewegung am Hafen - Shinson Hapkido St. Pauli,,,53.5481286,9.9696788,01104112
3318555979,Rehazentrum Ahrensburg,Am Alten Markt 12a,,53.6769882,10.239269,0
3323249700,Geschäftsstelle TSV Reinbek,Theodor-Storm-Straße 22,21465,53.5166467,10.2430056,0
3417014013,Cabrio Sport,Wandsbeker Zollstraße 25-29,22041,53.5754403,10.0745199,05502507
3533006906,Schützenverein Neuland,,,53.4680011,10.0356741,07702703
3655970037,Fitness-Studio City Nord,Überseering 5-15,22297,53.6028318,10.0246042,04405408
3657020425,Yoga Ardas,Hohenesch 61,22765,53.5544695,9.9318522,02204213
3657020426,Yoga Moves,Hohenesch 63,22765,53.5544051,9.9321476,02204213
3969013542,Miss Sporty,Moorhof 7b,22399,53.6606524,10.0860988,05511519
4060351715,Gesundheits- und Sportpark Norderstedt,,,53.6887912,9.9833981,0
4083212903,Sport-Department,Barsbütteler Straße 43,22043,53.5707142,10.143388,05504512
4111671081,Kraftwerk,Mittelstraße 68,22851,53.6879523,10.0385383,0
5056975121,Woodcutter,Baurstraße 2,22605,53.5575781,9.9002558,02207219
5268916965,Sprung.Raum,Am Neumarkt 38c,22041,53.5745469,10.0913179,05502508
5714682413,Seniorensportgeräte,,,53.4069403,9.9306728,0
5771843697,clever fit,,,53.4675888,9.7916185,0
6172492596,Meridian Spa,Wandsbeker Zollstraße 87-89,,53.576727,10.0805193,05502507
6279368743,Lindenhof,Heimfelder Straße 44,21075,53.4640331,9.9554595,07710711
6504585685,Hankook-Sportcenter,Nieland 10,22525,53.5797787,9.9299769,03309321
6651811061,Queue Billiard Pub,Fuhlsbüttler Straße 184,22307,53.5939951,10.0445365,04410428
6960079424,Bewegungsinsel Bramfelder See,,,53.6190671,10.0712285,05508516
7123391606,Action-Arena,,,53.7047677,10.0074455,0
7264281805,Mit Pfeil und Bogen,Helene-Lange-Straße 1,,53.5741541,9.9768221,03303313
7734624663,IPA BJJ Hamburg - Inside Position Academy,,,53.587746,9.9271815,03309321
8616242891,Schwimmhalle Neu Wulmstorf,Ernst-Moritz-Arndt-Straße 30,21629,53.4670835,9.7882947,0
9045753747,Boxsportzentrum Norderstedt,Oststraße 73c,22844,53.7349431,10.0216126,0
9219948593,urban apes Hamburg West,Kieler Straße 565,22525,53.5992593,9.9163979,03309321
9449528425,PRIME TIME fitness,Dorotheenstraße 84,22301,53.5857294,10.0066005,04405410
9449787924,urban apes Hamburg St.Pauli,,,53.5563008,9.9698943,01104111
9581380532,Kim Kong Sports,,,53.5705347,9.9506925,03301307
9610955040,PRIME TIME fitness,,,53.5420499,9.998142,01102103
9744027244,SWYM-Bad,Winterlindenweg 22,22297,53.6035132,10.0313604,04405408
9858402577,Makara Sports,,,53.5894169,10.132468,05505513
11032566328,Squash Point,,,53.5682248,9.9556374,03301307
11144653032,TH-Eilbeck e.V.,Ritterstraße 9,22089,53.568415,10.0447776,05501502
12296178001,XTRAFIT Wandsbek,Wandsbeker Marktstraße 103-105,,53.5732297,10.06733,05502505
12296191414,Hanse Gym,,,53.5928194,10.1411245,05518526
12398821312,Boulderwelt Hamburg,Beim Strohhause 17,20097,53.5540145,10.0208859,01105113
12994727428,,,,53.4665746,9.7865224,0
12994727464,Sporthalle am Schulzentrum,Ernst-Moritz-Arndt-Straße 18,21629,53.4675653,9.787614,0
13266746101,Kyodo Dojo,Mendelssohnstraße 15,22761,53.5631854,9.9150026,02205216
