id,points_of_interest
00000000,23
01102104,1
01103105,1
01104111,1
01105113,2
01105114,3
01106115,1
01108124,1
01111128,1
01112130,2
01113131,1
01114132,1
01114133,1
01115134,1
01116137,3
01118139,1
02201203,1
02201206,2
02203210,2
02204214,1
02208220,2
02209221,1
03302311,1
03303313,3
03309321,2
04402403,2
04404407,2
04405408,1
04408421,1
04409425,1
04410426,2
04410427,1
04410428,1
04412431,1
04413432,1
05502508,1
05503511,1
05505513,1
05517525,1
05518526,2
06601601,1
07701702,3
07704705,1
07714715,1
07716717,1
