id,points_of_interest
01101101,3
01101102,1
01102103,5
01102104,2
01103105,2
01103106,3
01103107,1
01104109,1
01104110,2
01104111,3
01104112,1
01105113,4
01105114,10
01106115,1
01106116,1
01108122,2
01108124,1
01108125,3
01111128,1
01111129,6
01112130,14
01113131,1
01114133,1
01115134,1
01116136,4
01116137,3
01120141,3
02201201,2
02201203,4
02201204,2
02201206,3
02202207,4
02203208,1
02203209,2
02203210,1
02204211,2
02204212,4
02204213,8
02204214,1
02205216,3
02205217,1
02206218,1
02207219,2
02208220,4
02209221,3
02210222,1
02211223,4
02212225,1
02213226,1
02214227,4
03301301,1
03301303,1
03301305,2
03301306,3
03301307,2
03301309,1
03301310,1
03302311,3
03302312,6
03303313,2
03303314,1
03304315,4
03304316,1
03305317,4
03306318,5
03307319,6
03308320,10
03309321,3
04401401,3
04402403,6
04402404,2
04403406,2
04404407,2
04405408,2
04405409,4
04405410,3
04405411,2
04405412,3
04405413,2
04406414,1
04406415,3
04407417,2
04408418,4
04408419,1
04408422,3
04408423,4
04409424,1
04409425,2
04410426,2
04410427,9
04410428,2
04410429,4
04411430,2
04412431,4
04413432,6
05501503,3
05501504,3
05502505,2
05502506,1
05503510,5
05503511,2
05504512,5
05505513,2
05506514,5
05507515,7
05508516,4
05509517,1
05510518,2
05511519,7
05512520,4
05514522,1
05517525,4
05518526,21
06601601,3
06602602,9
06602603,1
06603604,1
06605606,1
06606607,2
06614615,4
07701702,18
07704705,2
07709710,2
07710711,2
07713714,1
07714715,4
