id,points_of_interest
00000000,16
01101101,6
01101102,4
01102103,6
01102104,3
01103105,3
01103106,1
01103107,4
01103108,10
01104109,6
01104110,25
01104111,43
01104112,57
01105113,2
01105114,18
01106115,2
01106116,1
01107119,2
01107120,1
01108121,2
01108122,1
01108124,1
01111129,1
01112130,3
01114133,1
01115134,2
01116136,1
01116137,14
01120141,1
02201204,4
02201205,4
02201206,1
02202207,12
02203208,3
02203209,1
02203210,3
02204211,1
02204213,6
02204214,1
02205216,1
02205217,1
02207219,2
02208220,3
02210222,1
02211223,1
03301301,1
03301302,1
03301305,1
03301306,2
03301307,2
03301308,2
03301309,1
03301310,9
03302311,1
03302312,4
03304316,2
03306318,2
03307319,1
03308320,2
03309321,1
04401401,2
04402404,2
04404407,1
04405408,1
04405409,4
04405412,6
04405413,4
04406414,2
04406415,1
04407416,1
04407417,2
04408418,1
04408420,2
04408421,1
04408423,2
04409424,1
04410427,1
04410428,1
04412431,1
04413432,1
05501501,2
05501502,2
05501503,3
05502507,1
05502508,1
05504512,1
05507515,2
05511519,1
05516524,1
06601601,1
06602602,3
06602603,1
07701701,1
07701702,14
07704705,1
07708709,2
07710711,2
07713714,1
