id,points_of_interest
00000000,18
01101101,7
01101102,3
01102103,7
01102104,8
01103105,2
01103106,4
01103107,1
01103108,5
01104109,4
01104111,1
01104112,2
01105113,4
01105114,4
01106115,2
01106116,1
01106117,1
01106118,1
01107119,1
01108121,1
01108122,2
01108123,3
01108127,1
01111128,1
01111129,2
01112130,3
01113131,4
01114132,2
01114133,1
01115134,4
01116136,2
01116137,5
01118139,1
01120141,8
02201201,2
02201202,2
02201204,1
02201205,1
02201206,1
02202207,3
02203208,2
02203209,1
02203210,5
02204211,1
02204212,3
02204213,2
02204214,2
02205215,1
02205216,3
02205217,3
02206218,1
02207219,1
02209221,2
02210222,2
02211223,1
02213226,1
02214227,1
03301303,1
03301304,1
03301305,2
03301306,2
03301307,1
03301308,2
03301309,1
03302311,2
03302312,6
03303313,3
03303314,4
03304316,1
03305317,7
03306318,5
03307319,2
03308320,4
03309321,3
04401401,1
04402403,3
04402404,1
04402405,1
04403406,4
04404407,1
04405408,9
04405409,4
04405411,2
04405412,1
04405413,2
04406414,3
04406415,4
04407416,1
04407417,4
04408419,2
04408420,1
04408421,1
04408422,4
04408423,2
04409424,2
04409425,3
04410426,1
04410427,3
04410428,1
04410429,2
04411430,4
04412431,3
04413432,7
05501501,1
05501503,2
05501504,1
05502505,1
05502506,1
05502508,1
05502509,1
05503511,2
05504512,1
05505513,2
05506514,4
05507515,5
05509517,1
05510518,1
05511519,2
05516524,1
05518526,1
06601601,5
06602602,4
06602603,3
06610611,1
06614615,4
07701701,3
07701702,5
07702703,1
07704705,2
07708709,1
07709710,2
07710711,3
07713714,1
07714715,4
