id,points_of_interest
00000000,377
01101101,74
01101102,61
01102103,44
01102104,28
01103105,22
01103106,13
01103107,19
01103108,76
01104109,10
01104110,6
01104111,9
01104112,13
01105113,18
01105114,37
01106115,19
01106116,13
01106117,31
01106118,4
01107119,7
01107120,4
01108121,3
01108122,6
01108123,2
01108124,6
01108125,1
01108126,2
01108127,5
01111128,3
01111129,5
01112130,9
01113131,5
01114132,7
01114133,5
01115134,35
01116135,1
01116136,12
01116137,64
01117138,3
01118139,4
01120141,6
02201201,2
02201202,14
02201203,16
02201204,7
02201205,2
02201206,7
02202207,11
02203208,7
02203209,9
02203210,14
02204211,24
02204212,3
02204213,10
02204214,12
02205215,24
02205216,26
02205217,98
02206218,6
02207219,11
02208220,11
02209221,9
02210222,3
02211223,12
02211224,1
02212225,1
02213226,2
02214227,3
03301301,8
03301302,6
03301303,11
03301304,3
03301305,6
03301306,8
03301307,4
03301308,3
03301309,8
03301310,9
03302311,15
03302312,23
03303313,9
03303314,8
03304315,5
03304316,7
03305317,20
03306318,27
03307319,6
03308320,32
03309321,18
04401401,13
04401402,2
04402403,55
04402405,6
04403406,8
04404407,29
04405408,30
04405409,9
04405410,12
04405411,6
04405412,3
04405413,10
04406414,13
04406415,14
04407416,8
04407417,5
04408418,5
04408419,7
04408420,4
04408421,8
04408422,8
04408423,6
04409424,14
04409425,2
04410426,11
04410427,20
04410428,5
04410429,10
04411430,8
04412431,10
04413432,31
05501501,8
05501502,2
05501503,13
05501504,2
05502505,7
05502506,1
05502507,18
05502508,1
05502509,9
05503510,8
05503511,3
05504512,1
05505513,18
05506514,7
05507515,22
05508516,12
05509517,7
05510518,15
05511519,16
05512520,7
05513521,1
05514522,1
05515523,1
05516524,1
05517525,4
05518526,17
06601601,21
06602602,22
06602603,3
06603604,1
06606607,2
06608609,1
06609610,3
06611612,1
06614615,2
07701701,25
07701702,57
07704705,4
07705706,1
07709710,6
07710711,36
07712713,1
07713714,11
07714715,8
